0.267049246,0.557859035,0.305311879,0.394752326,0.620897046,0.255526975,0.046031804,0.010800823,0.040745465,0.014722194
0.085584266,0.781936109,0.141621237,0.122935117,0.15220213,0,0.091416788,0.070324225,0.036038008,0.000302511
0.384048228,0.472524128,0.5555416,0.508240555,0.207160468,0.198763541,0.027983413,0.034566888,0.00939779,0.00100837
0.439818186,0.505982693,0.504867169,0,0.076763725,0.013365486,0.085763358,0.459609832,0.222203664,0.015327216
0.255533278,0.651551342,0.256170023,0,0.001665662,0.117163125,0.075138181,0.14449576,0.061160988,0.002016739
0.00844023,0.617284897,0.310074408,0,0.219697509,0.638723851,0.029636348,0.142192031,0.067697428,0.005747706
0.570883229,0.42980006,0.620794381,0,0.002882319,0,0.02349632,0.009127755,0.170262153,0.017948977
0.023335009,0.707407356,0.208803011,0.538514826,0.227604548,0.28474717,0.118736152,0.586137749,0.353069591,0.034183726
0.019710348,0.624492129,0.33069009,0.00576522,0.394693749,0.519316156,0.03651828,0.35821313,0.190963993,0.041746496
0.35168045,0.548768863,0.456980272,0.255374761,0.095848542,0.081079147,0.059216489,0.041176226,0.022440612,0.002924271
0.385876984,0.54218547,0.432495224,0,0.01706162,0.005153201,0.147833975,0.162305452,0.092423944,0.006756075
0.021853202,0.681517656,0.223790386,0.138358825,0.237035459,0.394530267,0.084998006,0.02733381,0.136997401,0.091963294
0.355887803,0.567545784,0.455276942,0.056070622,0,0.022059757,0.051773058,0.057539053,0.019326551,0.001815065
0.071888975,0.647654698,0.20905835,0.98564963,0.174119117,0.182925055,0.369658797,0.107733333,0.056124177,0.005243522
0.24811299,0.594597531,0.402379697,0.905095688,0.038952983,0.144115184,0.064347377,0.059704875,0.007955624,0
0.257136096,0.645134005,0.328600092,0.520112719,0,0,0.105115529,0.03247843,0.009397786,0
0.025460569,0.724102024,0.213255877,0.322171084,0.014361703,0.280057429,0.083213967,0.126457708,0.059824524,0.001210043
0.32851995,0.425163519,0.565706733,0,0.086229437,0.463297254,0.080801034,0.028118847,0.007530703,0.001109207
0.034279769,0.766658567,0.125703857,0,0.264267044,0.089536488,0.167688668,0.068278547,0.025833223,0.000504185
0.88576074,0.176615172,0.885656214,0.765714489,0.043723651,0.034060603,0.065352719,0.098398472,0.036588589,0.030452757
0.022327499,0.611307584,0.143543857,0.570035393,0.054476961,0.129825454,0.783920213,0.071117453,0.084690377,0.012302107
0.02808847,0.670222499,0.257784547,0.277784835,0.176734023,0.403564228,0.083455838,0.051487414,0.172824712,0.027225976
0.657385776,0.330592465,0.774120103,0.005800972,0.009910184,0,0.041912406,0.077950633,0.029813955,0.006756075
0.028770386,0.797516805,0.162841519,0.191921478,0.101394935,0,0.115175278,0.00818008,0.003055351,0.002016739
0.107407931,0.7746963,0.145943136,0.119987067,0.026663066,0.00276013,0.103096911,0.030154811,0.013439768,0.000705859
0.538801997,0.431619542,0.589642059,0,0.040584738,0,0.105459919,0.079968709,0.037364451,0.014016335
0.010647975,0.715079383,0.161213343,0,0.279076341,0.375795339,0.091827052,0.058515948,0.007955624,0
0.074407631,0.61907644,0.185638527,0.195361256,0.078394746,0.243565337,0.494753122,0.169244845,0.106374901,0.009982858
0.424430099,0.552475357,0.426340396,0,0,0,0.053610646,0.14212861,0.081272645,0.004739337
0.3913401,0.421692533,0.55113751,0.008160282,0.356509777,0.404781936,0.019958666,0.088215765,0.020141525,0.001714228
0.214260348,0.691048417,0.28862226,0.127153377,0.020671938,0.003513346,0.052608123,0.011741594,0.00382481,0.000605022
0.034806746,0.747180321,0.168195951,0.655679543,0.087867768,0.214287903,0.082676908,0.372496229,0.274182443,0.009781184
0.070702489,0.704533964,0.213706318,0.390588146,0.113527804,0.187659164,0.154812248,0.139887473,0.070436005,0.005243522
0.479218314,0.461603275,0.604377472,0.070436574,0.075463183,0,0.066204225,0.017948449,0.018879893,0.007159423
0.383461589,0.452365486,0.47809497,0,0.117671643,0.411836396,0.044151153,0.023075819,0.078391862,0.102147834
0.121699093,0.731004971,0.262283956,0.487056883,0,0,0.086790665,0.011139669,0.002947354,0.001109207
0.19868271,0.681735518,0.269292701,0,0.028369225,0.097087124,0.048831908,0.057287596,0.026985996,0.000605022
0.389267367,0.496518444,0.619214096,0,0,0.00112236,0.072905002,0.067972586,0.12227713,0.029343553
0.628091824,0.251778283,0.756805648,0,0.130003697,0.26584796,0.175266008,0.034436611,0.05961227,0.015730564
0.316107658,0.629767665,0.336975482,0,0.066670072,0.012586607,0.041011559,0.058515948,0.007955624,0
0.338115314,0.463397306,0.504809265,0.44673993,0.123739862,0.367774812,0.066043526,0.264859904,0.117656641,0.010386205
0.643936806,0.271989412,0.813940952,0.623956508,0.074325387,0.082358214,0.148859131,0.026556995,0.014282496,0.014318847
0.040899636,0.644009738,0.249687597,0.761407258,0.226581447,0.332076366,0.230882722,0.006452413,0.02191391,0.006251891
0.117357698,0.52072723,0.394020673,0.340584171,0.258579511,0.66369059,0.077406708,0.164871979,0.057160432,0.013713826
0.056607826,0.781998437,0.080887166,0.550782247,0.025077396,0,0.239205521,0.027212652,0.00583335,0.000100837
0.367241083,0.561369046,0.478024681,0,0.075249089,0.00824352,0.029958061,0.160398233,0.126764469,0.019360694
0.224844883,0.635695434,0.202111208,0.399827536,0.035987033,0.264153859,0.117208627,0.077025825,0.045869581,0.000605022
0.221234023,0.644160523,0.242600562,0,0.064093964,0.208955944,0.092771509,0.007483058,0.000349601,0.000302511
0.030316933,0.678406833,0.242833503,0.082644449,0.006372287,0.408698452,0.099011762,0.027713028,0.003610047,0.001210043
0.410796384,0.452267527,0.558740008,0.0875482,0.15473359,0.176610852,0.104605197,0.130037071,0.121000929,0.014016335
0.203229659,0.546258237,0.387701061,0,0.256794074,0.438076495,0.047329073,0.175768636,0.076134209,0.009176162
0.008030498,0.642999832,0.033729022,0.026067141,0,0,0.996626795,0.178459398,0.081652746,0.01421801
0.054653158,0.745217294,0.24005184,0.585287651,0.0106355,0,0.166861504,0.037732155,0.016142943,0.000605022
0.185602755,0.609691486,0.308441667,0,0.144931552,0.318770525,0.081279672,0.084419919,0.266579646,0.025612584
0.206033009,0.618801113,0.284864298,0,0.500919515,0.136796171,0.165855251,0.030918455,0.0066003,0.002621761
0.032669432,0.700187455,0.214970888,0.190767616,0.138268935,0.364742325,0.066398483,0.209969697,0.107751296,0.003327619
0.214256904,0.64104246,0.334837071,0.130844595,0.208071799,0.036532083,0.107757535,0.020573835,0.006539076,0.004033478
0.021199841,0.761266293,0.143512683,0.053088119,0.050726244,0.202904135,0.11599908,0.04737082,0.017746615,0.000806696
0.207591093,0.630281555,0.407488159,0,0.029819071,0,0.144285776,0.034405915,0.008429096,0.002117576
0.01877082,0.722017962,0.069789067,0,0.256925291,0.036910919,0.523262745,0.011207138,0.00302953,0.00131088
0.116870541,0.6156231,0.30351339,0.248643364,0.230353901,0.187861058,0.296992188,0.307825617,0.18129369,0.025209237
0.013728699,0.629642106,0.304777638,0.339452805,0.42945171,0.464504677,0.113078112,0.037390892,0.013179008,0.008772815
0.535462746,0.439202547,0.542536619,0,0.055336828,0.106529956,0.047349201,0.031304462,0.035821333,0.004840174
0.254649138,0.452329742,0.470895385,0.024230783,0.28410274,0.515608673,0.151767337,0.278798832,0.162924293,0.017041444
0.400423405,0.463742425,0.554196226,0.036791342,0.079217112,0.182494485,0.08939572,0.027666999,0.013626821,0.001411717
0.362528492,0.491556127,0.440223823,0.471402214,0.11365019,0.309105173,0.066010017,0.050804267,0.02521899,0.003025109
0.686035202,0.365793139,0.629608873,0.423658712,0,0,0.06031899,0.0327095,0.041477709,0.007865282
0.018018621,0.636215205,0.244640698,0.141415006,0.318940037,0.560444363,0.092208758,0.013427845,0.003440734,0.000403348
0.018457722,0.707368783,0.021490371,0,0.176590136,0.017332728,0.686245537,0.029296449,0.009168294,0.000605022
0.08645122,0.608144615,0.295352606,0.264493921,0.21365914,0.51831377,0.067960085,0.04166766,0.01413622,0.004235152
0.104911126,0.585883359,0.372967538,0.2502431,0.275346608,0.413201138,0.101383609,0.574447933,0.33075766,0.03004941
0.368597432,0.574863417,0.415588185,0,0.012960138,0.006705284,0.074298519,0.195870232,0.107764866,0.010487043
0.038781639,0.598936914,0.537734643,0.560673957,0.364742169,0.193111273,0.131413937,0.12501679,0.0642253,0.00100837
0.298133992,0.359984145,0.496377942,0.417006455,0.136466295,0.076677312,0.870449499,0.00213034,0.071071305,0.050620148
0.161204039,0.667163484,0.318255559,0,0,0.008333366,0.196438039,0.078976432,0.030891789,0.004537663
0.066739407,0.685479228,0.095152304,0,0.041573843,0,0.621972435,0.038548833,0.028202342,0
0.120156457,0.727145994,0.252143473,0,0,0,0.123710115,0.01947068,0.002418631,0.000806696
0.014900885,0.55950952,0.327736324,0,0.391292258,0.805065506,0.036663879,0.099862374,0.076898046,0.017243118
0.022473579,0.643245861,0.300594065,0.371957134,0.346179184,0.425518521,0.096607588,0.100389688,0.043818391,0.00957951
0.94417882,0.22611872,0.728098666,0,0.005369365,0.006487951,0.03563158,0.032034803,0.00782114,0.011293739
0.364453377,0.506322382,0.500718981,0.36278554,0.020462744,0.150277152,0.08862091,0.231178466,0.096447716,0.007562771
0.038857904,0.703858997,0.217849138,0.147975919,0.103041134,0.320738832,0.084205045,0.194252033,0.122936251,0.023595847
0.426411984,0.500670167,0.465520084,0.819078548,0,0.086878427,0.108040566,0.09752028,0.050160975,0.003125945
0.061488201,0.623367522,0.28037263,0,0.288779267,0.492825093,0.085847871,0.18657358,0.084843293,0.009882021
0.39924593,0.476185942,0.541967193,0,0,0.072456061,0.17133304,0.004360364,0.00721695,0.005546032
0.007002735,0.734194862,0.179149567,0.146093419,0.268295566,0.296158221,0.072674937,0.130750271,0.077216155,0.004436826
0.065958455,0.495782508,0.407760065,0,0.250138092,0.846853312,0.069747873,0.337214527,0.153600839,0.055258646
0.202051052,0.695387573,0.279300951,0.43471756,0.029696811,0.00736038,0.057398631,0.096008544,0.039903075,0.003327619
0.025778277,0.745612637,0.189870212,0,0,0.299873343,0.018058825,0.014941221,0.003726379,0.001411717
0.374346733,0.498726936,0.486531359,0.568820125,0,0.226007069,0.044066352,0.110230156,0.046034445,0.001613391
0.153529362,0.647756163,0.324634462,0,0.246395231,0.049057852,0.205852851,0.076547121,0.031813422,0.002218413
0.018618317,0.734215111,0.189290392,0,0.178653001,0.249981589,0.100455918,0.028987652,0.004606199,0.006453565
0.270884978,0.688163149,0.217963155,0,0.037558299,0.015204058,0.051229888,0.04757138,0.01853345,0.000201674
0.03429743,0.682659569,0.247602264,0.529780689,0.04317986,0.418644828,0.041653652,0.057677072,0.022314394,0
0.011862612,0.715118182,0.187484424,0.298293766,0.01892988,0.398727717,0.063911662,0.183807469,0.090370237,0.001915902
0.328857069,0.593609344,0.430390711,0,0.003181883,0,0.054342277,0.220245852,0.253722759,0.032368662
0.359668666,0.531340179,0.501918309,0,0,0,0.14997505,0.128366153,0.103586786,0.031461127
0.337896788,0.593023512,0.382296165,0,0,0.002956122,0.108016843,0.058515948,0.007955624,0
0.05715856,0.566908144,0.1404773,0,0.103083151,0.16802127,0.886130964,0.096676104,0.053243731,0.01653726
0.02244538,0.606786649,0.222145442,0.057716522,0.281305852,0.413507225,0.392102019,0.118644128,0.097068681,0.010991228
0.40803872,0.53961987,0.472082971,0,0.00916823,0.017343147,0.046554839,0.026260808,0.031940907,0.00231925
0.577256458,0.450093989,0.518505671,0,0.069019532,0,0.058380717,0.197026619,0.219716897,0.019461531
0.249274411,0.499254398,0.471988194,0,0.244110997,0.368853976,0.121283428,0.368817126,0.183683199,0.004840174
0.01631903,0.610593025,0.3140556,0.645144388,0.344631944,0.592023959,0.052897301,0.014149922,0.010183187,0.00826863
0.370216747,0.44764999,0.549473024,0.392116873,0.196698564,0.35064131,0.021359367,0.002706018,0.002710093,0.000100837
0.027479501,0.693262224,0.215976178,0,0.241342339,0.294799678,0.160723492,0.26297264,0.160855762,0.032469497
0.017546263,0.700144357,0.197433062,0,0.206020688,0.365210256,0.112484616,0.488396363,0.116590867,0.004840174
0.09931005,0.683035682,0.266047568,0.195743849,0.262999664,0.069138783,0.21849394,0.026997446,0.005962203,0
0.016222913,0.639901566,0.293009079,0.097149063,0.174787613,0.549917695,0.04390192,0.520702427,0.256729944,0.01815065
0.294884013,0.65127907,0.296186477,0,0,0.01773646,0.054425595,0.027503764,0.004583342,0.000403348
0.175117348,0.689616699,0.323991209,0,0,0,0.086555444,0.031291049,0.008914055,0.003529293
0.57992849,0.434229372,0.549881928,0.131651895,0,0,0.08932558,0.133396722,0.107976455,0.021074923
0.011500378,0.682659682,0.224730997,0.231906589,0.246822866,0.424958678,0.084601161,0.111127008,0.044477114,0.006151054
0.048196218,0.750888966,0.093046816,0.232741961,0,0.016731073,0.368793172,0.064046479,0.026838512,0.002420087
0.021242149,0.681847164,0.117565218,0.316489789,0,0,0.679489847,0.023421389,0.0063956,0.000907533
0.273854329,0.616830621,0.367731527,0,0.054524022,0.044781077,0.094853776,0.076707711,0.021134334,0.00100837
0.062390949,0.615821507,0.255913217,0.407065007,0.195839103,0.404467181,0.248695198,0.312319767,0.171483949,0.020066553
0.019694445,0.546805496,0.233384243,0.013510114,0.910440645,0.795686083,0.150499018,0.141604965,0.105872123,0.048401734
0.095592412,0.687416918,0.115293308,0.214194182,0.117232594,0.025201496,0.491562841,0.054130187,0.009528942,0.000705859
0.643954845,0.345206069,0.727365784,0.789626392,0.024782719,0.008108832,0.047555248,0.017214646,0.37530836,0.087324801
0.140057008,0.635075102,0.315859939,0,0.078824483,0.022999468,0.337659491,0.009783991,0.00809438,0.01421801
0.028331522,0.677257115,0.234841986,0,0.21336439,0.439106178,0.058958414,0.16294244,0.071020305,0.004235152
0.382300119,0.5186857,0.340267421,0.108798099,0.172056415,0.263475249,0.105853592,0.226328942,0.114583869,0.00363013
0.246888189,0.623461635,0.266303027,0,0.133763093,0.253619403,0.040387314,0.014873942,0.007421421,0.000403348
0.352105596,0.543205556,0.459543993,0.221655662,0.002947641,0.099693697,0.073992582,0.022390721,0.012151899,0.000806696
0.076108046,0.685113296,0.223728381,0.306976674,0.15248947,0.01445172,0.37166372,0.026926533,0.017632135,0.004840174
0.049899858,0.63060405,0.275833533,0,0.343299883,0.476748748,0.096068086,0.294514235,0.145166315,0.012604618
0.468090907,0.475037581,0.576828963,0,0.05393829,0,0.070864142,0.163577598,0.130040905,0.018957346
0.073337025,0.708189105,0.174194167,0.563240658,0.038269241,0.028041022,0.361111826,0.06797533,0.027246141,0.001815065
0.223498487,0.520176578,0.380997436,0,0.133090345,0.495783739,0.10405181,0.390996697,0.240129306,0.020772412
0.611184747,0.271581853,0.79703134,0,0.198904731,0.208087502,0.090416135,0.028524679,0.043132603,0.00100837
0.022501696,0.646749651,0.186527186,0.380696206,0.827443423,0.439781174,0.156495687,0.084163171,0.063226804,0.040637292
0.605979809,0.235919944,0.886498872,0,0.219005937,0.251749854,0.084206335,0.034554291,0.013336032,0.011495413
0.418178775,0.461385186,0.502166852,0,0.151275416,0.247202828,0.056147841,0.238745267,0.1695178,0.009277
0.450837298,0.497103823,0.486985219,0,0.009062761,0.052529033,0.100371981,0.188460982,0.083424618,0.006453565
0.255594592,0.368459131,0.46570067,0.306848658,0.197593361,0.310141291,0.708443614,0.008378292,0.058262481,0.030856107
0.038093891,0.753094629,0.158622148,0.512598747,0,0.140254291,0.15686396,0.450362773,0.262055176,0.009982858
0.23352313,0.63836035,0.343763831,0.083938742,0.039178887,0.00678415,0.150641544,0.062068115,0.023702572,0.000201674
0.023229593,0.862201689,0.059206164,0,0,0,0.028814999,0.049276624,0.028106099,0.007159423
0.005894683,0.64299395,0.260839061,0,0.57282092,0.498167498,0.084551674,0.135755776,0.072263191,0.006050217
0.184740491,0.491261911,0.440099169,0,0.174298116,0.515350099,0.170420686,0.024273476,0.067786424,0.033679541
0.011596402,0.763586769,0.029523753,0.4145561,0.037972562,0.016867815,0.465718613,0.054421727,0.022161397,0.001411717
0.558812123,0.40502784,0.635957637,0.276634646,0.073389807,0.061218254,0.046868236,0.026267907,0.07406658,0.014923869
0.252747425,0.614006322,0.387100875,0,0.113343414,0.083568437,0.066607815,0.014938938,0.004583342,0.000403348
0.006484802,0.768549991,0.018788137,0.380072504,0.088898373,0,0.480794038,0.010705005,0.00286299,0.001411717
0.467150193,0.465689164,0.617746482,0,0,0,0.053979787,0.018917654,0.061463063,0.013612988
0.097403885,0.695682582,0.118701968,0,0.002373368,0.007252619,0.470966935,0.016197421,0.001372434,0
0.047430824,0.71242329,0.194881043,0.664524249,0.224492242,0.25870297,0.099363824,0.058515948,0.007955624,0
0.463481037,0.477998299,0.485134717,0,0.025930449,0.006596731,0.202375813,0.02256515,0.001372434,0
0.324135919,0.589218719,0.406969842,0.00406728,0.070817193,0.029834542,0.074621075,0.021498479,0.007135895,0.000201674
0.077470504,0.649746792,0.209347265,0.359091529,0.111784161,0.272645667,0.282303675,0.117795369,0.059057268,0.01089039
0.021549634,0.6970617,0.162041716,0,0.872181142,0.299402855,0.13133738,0.267646868,0.144690341,0.016638097
0.5943369,0.33914239,0.762094576,0.107798881,0,0,0.148703785,0.060323272,0.039110552,0.018654835
0.377316626,0.546901079,0.418461288,0.170955865,0,0.045664449,0.129134698,0.007954477,0.002684115,0
0.589605222,0.315030659,0.622039227,0.394936391,0.07212043,0.296908585,0.147015475,0.241442935,0.1187321,0.017041444
0.368272283,0.586475187,0.394850102,0,0,0.002378848,0.063361572,0.282920776,0.178167339,0.027125138
0.021875912,0.557329874,0.29814587,0,0.363030691,0.442396945,0.445570002,0.048933859,0.230884475,0.123525266
0.018764359,0.569221268,0.360064933,0.127719499,0.164548194,0.698861721,0.086719606,0.319067965,0.190782606,0.08893819
0.448442663,0.358623181,0.616405009,0.336848457,0.143032549,0.461556227,0.053352797,0.123264326,0.05917576,0.005747706
0.198828755,0.692056625,0.269684797,0.175364847,0.067459604,0.019952178,0.0752275,0.010912742,0.006875395,0.000705859
0.018707881,0.739826151,0.179728482,0.14063026,0.272324465,0.281472123,0.03878744,0.08554236,0.035766019,0.009075325
0.722284529,0.340401776,0.559914204,0.013433284,0.042100442,0.140047285,0.06592689,0.038044107,0.012930293,0.008671978
0.017450992,0.637425441,0.052716797,0.179998391,0.010238218,0,0.968243538,0.009913327,0.011886362,0.016940607
0.197165704,0.565857743,0.155613495,0.017818596,0.117055333,0.056707532,0.718844406,0.058224841,0.025361861,0.008671978
0.258307226,0.647855141,0.326264447,0.511870635,0.029126625,0.007832976,0.08309197,0.010789589,0.000284049,0.000605022
0.034456516,0.635007119,0.085663477,0,0.065158066,0.047769595,0.834060144,0.182081606,0.113092837,0.009075325
0.016702459,0.796020157,0.062944764,0.007805632,0.065523986,0.024603997,0.27328406,0.076419313,0.03000863,0.00131088
0.370366498,0.565860118,0.463001962,0,0,0.015807659,0.032484361,0.10759301,0.038892783,0.001613391
0.185284329,0.703158465,0.274464133,0.42343061,0,0.00087228,0.069075435,0.016197374,0.001372434,0
0.026605358,0.790646434,0.090957191,0.526065865,0.08846728,0.17875925,0.062611753,0.1691759,0.071807198,0.002924271
0.098354889,0.518141496,0.297230269,0.125093573,0.242567514,0.444181723,0.48784321,0.255126539,0.15043497,0.045174955
0.109505991,0.570019986,0.324219989,0,0.263016527,0.430270231,0.220401245,0.160134796,0.245136957,0.058989613
0.009938463,0.721993642,0.201586136,0,0.285439005,0.242940925,0.127251677,0.04178575,0.0240063,0
0.226207497,0.652297233,0.340724658,0,0.098794896,0.001668738,0.103159787,0.036118814,0.012990859,0
0.17512963,0.688251719,0.082520932,0,0.067208226,0,0.422299047,0.061167414,0.022676694,0.002117576
0.370812569,0.575865857,0.392974227,0.035185695,0,0.016330423,0.074187708,0.031068817,0.009934873,0.001109207
0.454629901,0.4649599,0.579133525,0.091381312,0.121842938,0.038842699,0.077117952,0.003169513,0.01040314,0.002924271
0.08329887,0.570302777,0.462535516,0.53368547,0.570594251,0.301104919,0.137584532,0.131116538,0.081172121,0.009680347
0.499511281,0.40304151,0.703431503,0.001066219,0.068363812,0.101955016,0.029560176,0.070296088,0.04337186,0.022083293
0.131261922,0.717179056,0.263191333,0,0.088906475,0.049070436,0.076539136,0.035152284,0.004583342,0.000403348
0.130805233,0.493238512,0.341091622,0,0.422156084,0.284393834,0.602960323,0.111843091,0.084815065,0.037914692
0.024973531,0.678731365,0.158942618,0.530014682,0.761523644,0.387749837,0.114863107,0.302016062,0.170386123,0.018654835
0.087421189,0.744256594,0.215659558,0,0,0.058948877,0.115760351,0.032593365,0.009397786,0
0.018117173,0.728906995,0.181949848,0.062760091,0.095475547,0.276408508,0.119081796,0.131123564,0.068145657,0.001613391
0.026024779,0.785844744,0.085816509,0,0.084105196,0.14884042,0.139467932,0.094005883,0.016610628,0.000403348
0.244261893,0.607702329,0.311108831,0.203063502,0.243215731,0.160064446,0.118729822,0.019419683,0.013462985,0.001613391
0.542109108,0.49017633,0.450476776,0,0.05940038,0,0.063899061,0.081640153,0.030121928,0.004537663
0.040036769,0.582892667,0.314179027,0,0.282659167,0.676761393,0.065691231,0.103930487,0.059107556,0.022385803
0.195805222,0.618960382,0.324875003,0.494157769,0.111233072,0.26379256,0.049082225,0.253831813,0.142805798,0.00957951
0.133412753,0.557982218,0.310614177,0.407907171,0.172821275,0.489497332,0.200782496,0.062908623,0.045779599,0.011092064
0.048705607,0.749765378,0.125911335,0.478160718,0.126552944,0.144099038,0.17109017,0.109518112,0.059311809,0.00231925
0.025165007,0.843916374,0.061736656,0,0.182944204,0,0.061133194,0.008417136,0.045536517,0.019562369
0.591815473,0.278237187,0.846996412,0.566617002,0.080515722,0.152219631,0.106757998,0.085720185,0.091077321,0.018352325
0.024988634,0.571068011,0.328278044,0.064722602,0.235430044,0.690798381,0.112647692,0.063315698,0.024920184,0.00957951
0.129542732,0.578817751,0.342477085,0,0.099036638,0.336218782,0.248708675,0.014088875,0.351004257,0.037107998
0.163907064,0.595958212,0.210223981,0,0,0.025118314,0.609836369,0.030615644,0.008629925,0.000403348
0.035659097,0.672509606,0.151344895,0.389765648,0.935822253,0.386781301,0.114057777,0.374938642,0.151685605,0.016436422
0.449267604,0.486739957,0.578634228,0.611616624,0.000118697,0.015252523,0.036778251,0.148945063,0.134604908,0.022184128
0.654225923,0.300386061,0.625602991,0,0.121787898,0.320798598,0.065152735,0.121073733,0.056991589,0.013108803
0.034732104,0.633454592,0.245863127,0,0.229591965,0.528375828,0.121171575,0.099129314,0.071801292,0.011293739
0.019368263,0.621732194,0.276165131,0,0.272305911,0.544510969,0.127773283,0.16191343,0.083529862,0.019360694
0.244973553,0.603702634,0.446982697,0,0.082515616,0,0.12552215,0.046118223,0.013754691,0.007058587
0.610503161,0.458419267,0.481382486,0.043964115,0,0.001250917,0.026948702,0.145877797,0.068034616,0.013612988
0.016591916,0.749675902,0.085715249,0,0.074459998,0.040511005,0.414668777,0.015003528,0.004583342,0.000403348
0.36113049,0.505445955,0.478323287,0,0.170663361,0.224405188,0.030907266,0.085026344,0.03235817,0.00231925
0.370200611,0.389777332,0.644757292,0,0.140285181,0.306762374,0.176897597,0.026258106,0.008114801,0.002722598
0.522989321,0.387737273,0.732724196,0,0.036863839,0.041255129,0.073617454,0.045675684,0.038522748,0.026620954
